ID_gatunku	ID_lokalizacji	poczatek	koniec	liczebnosc	zachowanie
94	6	2011-09-21 07:30	2011-09-21 10:30	1	leci
124	6	2011-09-21 07:30	2011-09-21 10:30	1	leci
52	6	2011-09-21 07:30	2011-09-21 10:30	1	plywa
166	6	2011-09-21 07:30	2011-09-21 10:30	1	odpoczywa
191	6	2011-09-21 07:30	2011-09-21 10:30	1	odpoczywa
82	6	2011-09-21 07:30	2011-09-21 10:30	200	odpoczywa
151	6	2011-09-21 07:30	2011-09-21 10:30	30	leci
43	6	2011-09-21 07:30	2011-09-21 10:30	5	leci
189	6	2011-09-21 07:30	2011-09-21 10:30	1	leci
209	6	2011-09-21 07:30	2011-09-21 10:30	1	leci
8	6	2011-09-21 07:30	2011-09-21 10:30	1	brak informacji
31	20	2011-09-22 08:20	2011-09-22 10:20	600	zeruje
176	20	2011-09-22 08:20	2011-09-22 10:20	5	zeruje
108	20	2011-09-22 08:20	2011-09-22 10:20	2	zeruje
15	20	2011-09-22 08:20	2011-09-22 10:20	1	zeruje
196	20	2011-09-22 08:20	2011-09-22 10:20	10	leci
221	20	2011-09-22 08:20	2011-09-22 10:20	3	leci
178	20	2011-09-22 08:20	2011-09-22 10:20	1400	odpoczywa
151	20	2011-09-22 08:20	2011-09-22 10:20	25	leci
43	20	2011-09-22 08:20	2011-09-22 10:20	3	leci
23	9	2011-10-02 06:00	2011-10-02 17:00	2	zeruje
221	9	2011-10-02 06:00	2011-10-02 17:00	120	leci
57	9	2011-10-02 06:00	2011-10-02 17:00	50	leci
166	9	2011-10-02 06:00	2011-10-02 17:00	1	leci
32	25	2011-10-06 16:00	2011-10-06 16:15	1	zeruje
139	16	2011-10-08 10:00	2011-10-08 10:15	1	zeruje
83	16	2011-10-08 10:00	2011-10-08 10:15	2	brak informacji
84	16	2011-10-08 10:00	2011-10-08 10:15	1	brak informacji
218	16	2011-10-08 10:00	2011-10-08 10:15	1	brak informacji
115	10	2011-10-09 09:00	2011-10-09 14:00	30	brak informacji
211	10	2011-10-09 09:00	2011-10-09 14:00	27	brak informacji
29	10	2011-10-09 09:00	2011-10-09 14:00	13	brak informacji
140	10	2011-10-09 09:00	2011-10-09 14:00	11	brak informacji
101	10	2011-10-09 09:00	2011-10-09 14:00	10	brak informacji
114	10	2011-10-09 09:00	2011-10-09 14:00	10	brak informacji
205	10	2011-10-09 09:00	2011-10-09 14:00	5	brak informacji
170	10	2011-10-09 09:00	2011-10-09 14:00	4	brak informacji
55	10	2011-10-09 09:00	2011-10-09 14:00	2	brak informacji
142	10	2011-10-09 09:00	2011-10-09 14:00	2	brak informacji
118	10	2011-10-09 09:00	2011-10-09 14:00	1	brak informacji
165	10	2011-10-09 09:00	2011-10-09 14:00	1	brak informacji
17	10	2011-10-16 07:40	2011-10-16 08:30	1	leci
89	10	2011-10-16 07:40	2011-10-16 08:30	1	leci
158	10	2011-10-16 07:40	2011-10-16 08:30	1	odpoczywa
82	10	2011-10-16 07:40	2011-10-16 08:30	1	odpoczywa
87	10	2011-10-16 07:40	2011-10-16 08:30	2	leci
102	8	2011-10-24 08:00	2011-10-24 10:00	20	leci
17	18	2011-10-25 15:15	2011-10-25 15:45	1	zeruje
23	18	2011-10-25 15:15	2011-10-25 15:45	1	zeruje
119	18	2011-10-25 15:15	2011-10-25 15:45	1	zeruje
123	18	2011-10-25 15:15	2011-10-25 15:45	1	zeruje
196	18	2011-10-25 15:15	2011-10-25 15:45	7	leci
211	18	2011-10-25 15:15	2011-10-25 15:45	7	leci
140	18	2011-10-25 15:15	2011-10-25 15:45	6	leci
102	18	2011-10-25 15:15	2011-10-25 15:45	3	leci
109	18	2011-10-25 15:15	2011-10-25 15:45	3	leci
114	18	2011-10-25 15:15	2011-10-25 15:45	3	leci
115	18	2011-10-25 15:15	2011-10-25 15:45	1	leci
118	18	2011-10-25 15:15	2011-10-25 15:45	1	leci
101	18	2011-10-25 15:15	2011-10-25 15:45	7	plywa
166	18	2011-10-25 15:15	2011-10-25 15:45	1	odpoczywa
82	18	2011-10-25 15:15	2011-10-25 15:45	14	odpoczywa
60	13	2011-11-05 08:00	2011-11-05 16:00	30	zeruje
63	13	2011-11-05 08:00	2011-11-05 16:00	16	zeruje
23	13	2011-11-05 08:00	2011-11-05 16:00	7	zeruje
110	13	2011-11-05 08:00	2011-11-05 16:00	6	zeruje
119	13	2011-11-05 08:00	2011-11-05 16:00	6	zeruje
98	13	2011-11-05 08:00	2011-11-05 16:00	5	zeruje
76	13	2011-11-05 08:00	2011-11-05 16:00	4	zeruje
187	13	2011-11-05 08:00	2011-11-05 16:00	4	zeruje
210	13	2011-11-05 08:00	2011-11-05 16:00	4	zeruje
188	13	2011-11-05 08:00	2011-11-05 16:00	3	zeruje
83	13	2011-11-05 08:00	2011-11-05 16:00	2	zeruje
39	13	2011-11-05 08:00	2011-11-05 16:00	1	zeruje
191	13	2011-11-05 08:00	2011-11-05 16:00	1	zeruje
45	13	2011-11-05 08:00	2011-11-05 16:00	1	odpoczywa
31	13	2011-11-05 08:00	2011-11-05 16:00	4	leci
54	13	2011-11-05 08:00	2011-11-05 16:00	3	leci
89	13	2011-11-05 08:00	2011-11-05 16:00	2	leci
161	13	2011-11-05 08:00	2011-11-05 16:00	1	odpoczywa
38	6	2011-11-11 08:00	2011-11-11 15:00	5	zeruje
60	6	2011-11-11 08:00	2011-11-11 15:00	2	zeruje
45	6	2011-11-11 08:00	2011-11-11 15:00	1	zeruje
58	6	2011-11-11 08:00	2011-11-11 15:00	1	zeruje
103	6	2011-11-11 08:00	2011-11-11 15:00	4	leci
114	6	2011-11-11 08:00	2011-11-11 15:00	1	leci
129	6	2011-11-11 08:00	2011-11-11 15:00	1	leci
192	6	2011-11-11 08:00	2011-11-11 15:00	1	leci
107	6	2011-11-11 08:00	2011-11-11 15:00	55	plywa
101	6	2011-11-11 08:00	2011-11-11 15:00	32	plywa
140	6	2011-11-11 08:00	2011-11-11 15:00	20	plywa
92	6	2011-11-11 08:00	2011-11-11 15:00	9	plywa
147	6	2011-11-11 08:00	2011-11-11 15:00	1	odpoczywa
115	6	2011-11-11 08:00	2011-11-11 15:00	25	odpoczywa
68	6	2011-11-11 08:00	2011-11-11 15:00	18	odpoczywa
118	6	2011-11-11 08:00	2011-11-11 15:00	3	odpoczywa
112	6	2011-11-11 08:00	2011-11-11 15:00	1	odpoczywa
51	6	2011-11-11 08:00	2011-11-11 15:00	5	brak informacji
51	6	2011-11-12 08:00	2011-11-12 10:00	14	zeruje
64	6	2011-11-12 08:00	2011-11-12 10:00	2	zeruje
69	6	2011-11-12 08:00	2011-11-12 10:00	1	zeruje
197	6	2011-11-12 08:00	2011-11-12 10:00	1	leci
101	6	2011-11-12 08:00	2011-11-12 10:00	73	plywa
107	6	2011-11-12 08:00	2011-11-12 10:00	45	plywa
92	6	2011-11-12 08:00	2011-11-12 10:00	11	plywa
52	6	2011-11-12 08:00	2011-11-12 10:00	1	plywa
82	6	2011-11-12 08:00	2011-11-12 10:00	531	odpoczywa
58	6	2011-11-12 08:00	2011-11-12 10:00	1	odpoczywa
156	6	2011-11-12 08:00	2011-11-12 10:00	1	odpoczywa
195	6	2011-11-12 08:00	2011-11-12 10:00	2	brak informacji
83	6	2011-11-12 08:00	2011-11-12 10:00	1	brak informacji
112	6	2011-11-12 08:00	2011-11-12 10:00	1	brak informacji
98	20	2011-11-12 14:00	2011-11-12 15:00	100	zeruje
173	20	2011-11-12 14:00	2011-11-12 15:00	50	leci
89	20	2011-11-12 14:00	2011-11-12 15:00	1	leci
124	20	2011-11-12 14:00	2011-11-12 15:00	1	leci
157	20	2011-11-12 14:00	2011-11-12 15:00	1	brak informacji
191	6	2011-11-22 09:30	2011-11-22 13:30	1	zeruje
104	6	2011-11-22 09:30	2011-11-22 13:30	2	leci
101	6	2011-11-22 09:30	2011-11-22 13:30	33	plywa
107	6	2011-11-22 09:30	2011-11-22 13:30	25	plywa
92	6	2011-11-22 09:30	2011-11-22 13:30	17	plywa
52	6	2011-11-22 09:30	2011-11-22 13:30	3	plywa
82	6	2011-11-22 09:30	2011-11-22 13:30	81	odpoczywa
117	6	2011-11-22 09:30	2011-11-22 13:30	280	brak informacji
196	6	2011-11-22 09:30	2011-11-22 13:30	62	brak informacji
215	6	2011-11-22 09:30	2011-11-22 13:30	20	brak informacji
115	6	2011-11-22 09:30	2011-11-22 13:30	18	brak informacji
175	6	2011-11-22 09:30	2011-11-22 13:30	3	brak informacji
188	6	2011-11-22 09:30	2011-11-22 13:30	3	brak informacji
112	6	2011-11-22 09:30	2011-11-22 13:30	1	brak informacji
116	6	2011-11-22 09:30	2011-11-22 13:30	1	brak informacji
64	20	2011-11-26 07:45	2011-11-26 10:30	4	leci
175	20	2011-11-26 07:45	2011-11-26 10:30	1	leci
103	20	2011-11-26 07:45	2011-11-26 10:30	67	plywa
102	20	2011-11-26 07:45	2011-11-26 10:30	2	plywa
104	20	2011-11-26 07:45	2011-11-26 10:30	1	plywa
193	20	2011-11-26 07:45	2011-11-26 10:30	1	plywa
17	20	2011-11-26 07:45	2011-11-26 10:30	1	brak informacji
33	20	2011-11-26 07:45	2011-11-26 10:30	1	brak informacji
93	20	2011-11-26 07:45	2011-11-26 10:30	1	brak informacji
114	6	2011-12-10 07:30	2011-12-10 12:00	10	zeruje
169	6	2011-12-10 07:30	2011-12-10 12:00	2	zeruje
104	6	2011-12-10 07:30	2011-12-10 12:00	3	leci
138	27	2011-12-10 11:00	2011-12-10 12:30	2	zeruje
33	27	2011-12-10 11:00	2011-12-10 12:30	1	leci
124	27	2011-12-10 11:00	2011-12-10 12:30	1	leci
219	27	2011-12-10 11:00	2011-12-10 12:30	1	zeruje
110	13	2011-12-21 09:00	2011-12-21 13:00	8	zeruje
23	13	2011-12-21 09:00	2011-12-21 13:00	7	zeruje
60	13	2011-12-21 09:00	2011-12-21 13:00	7	zeruje
63	13	2011-12-21 09:00	2011-12-21 13:00	6	zeruje
41	13	2011-12-21 09:00	2011-12-21 13:00	5	zeruje
98	13	2011-12-21 09:00	2011-12-21 13:00	5	zeruje
119	13	2011-12-21 09:00	2011-12-21 13:00	5	zeruje
188	13	2011-12-21 09:00	2011-12-21 13:00	5	zeruje
83	13	2011-12-21 09:00	2011-12-21 13:00	2	zeruje
187	13	2011-12-21 09:00	2011-12-21 13:00	2	zeruje
218	13	2011-12-21 09:00	2011-12-21 13:00	2	zeruje
180	13	2011-12-21 09:00	2011-12-21 13:00	1	zeruje
76	13	2011-12-21 09:00	2011-12-21 13:00	3	leci
67	13	2011-12-21 09:00	2011-12-21 13:00	1	zeruje
87	13	2011-12-21 09:00	2011-12-21 13:00	1	zeruje
45	27	2012-01-21 10:30	2012-01-21 12:00	1	zeruje
219	27	2012-01-21 10:30	2012-01-21 12:00	1	zeruje
187	27	2012-01-21 10:30	2012-01-21 12:00	2	odpoczywa
84	27	2012-01-21 10:30	2012-01-21 12:00	1	odpoczywa
124	27	2012-01-21 10:30	2012-01-21 12:00	1	odpoczywa
23	27	2012-01-28 08:10	2012-01-28 09:40	16	zeruje
39	27	2012-01-28 08:10	2012-01-28 09:40	13	zeruje
119	27	2012-01-28 08:10	2012-01-28 09:40	11	zeruje
84	27	2012-01-28 08:10	2012-01-28 09:40	8	zeruje
218	27	2012-01-28 08:10	2012-01-28 09:40	3	zeruje
137	27	2012-01-28 08:10	2012-01-28 09:40	2	zeruje
180	27	2012-01-28 08:10	2012-01-28 09:40	2	zeruje
83	27	2012-01-28 08:10	2012-01-28 09:40	1	zeruje
98	27	2012-01-28 08:10	2012-01-28 09:40	1	zeruje
138	27	2012-01-28 08:10	2012-01-28 09:40	1	zeruje
139	27	2012-01-28 08:10	2012-01-28 09:40	1	zeruje
92	27	2012-01-28 08:10	2012-01-28 09:40	282	plywa
45	27	2012-01-28 08:10	2012-01-28 09:40	1	odpoczywa
63	27	2012-01-28 08:10	2012-01-28 09:40	1	odpoczywa
166	28	2012-01-29 12:00	2012-01-29 14:00	2	zeruje
107	28	2012-01-29 12:00	2012-01-29 14:00	120	plywa
117	28	2012-01-29 12:00	2012-01-29 14:00	50	plywa
37	28	2012-01-29 12:00	2012-01-29 14:00	47	plywa
103	28	2012-01-29 12:00	2012-01-29 14:00	25	plywa
55	28	2012-01-29 12:00	2012-01-29 14:00	22	plywa
129	28	2012-01-29 12:00	2012-01-29 14:00	13	plywa
115	28	2012-01-29 12:00	2012-01-29 14:00	12	plywa
196	28	2012-01-29 12:00	2012-01-29 14:00	12	plywa
61	28	2012-01-29 12:00	2012-01-29 14:00	4	plywa
104	28	2012-01-29 12:00	2012-01-29 14:00	126	odpoczywa
57	28	2012-01-29 12:00	2012-01-29 14:00	50	odpoczywa
124	28	2012-01-29 12:00	2012-01-29 14:00	2	odpoczywa
17	6	2012-01-29 12:00	2012-01-29 14:30	1	leci
52	6	2012-01-29 12:00	2012-01-29 14:30	4	plywa
115	6	2012-01-29 12:00	2012-01-29 14:30	64	odpoczywa
112	6	2012-01-29 12:00	2012-01-29 14:30	1	odpoczywa
101	6	2012-01-29 12:00	2012-01-29 14:30	200	brak informacji
129	6	2012-01-29 12:00	2012-01-29 14:30	150	brak informacji
193	6	2012-01-29 12:00	2012-01-29 14:30	50	brak informacji
211	6	2012-01-29 12:00	2012-01-29 14:30	30	brak informacji
37	6	2012-01-29 12:00	2012-01-29 14:30	20	brak informacji
55	6	2012-01-29 12:00	2012-01-29 14:30	10	brak informacji
104	6	2012-01-29 12:00	2012-01-29 14:30	5	brak informacji
23	4	2012-01-29 13:00	2012-01-29 15:00	6	brak informacji
188	4	2012-01-29 13:00	2012-01-29 15:00	5	brak informacji
83	4	2012-01-29 13:00	2012-01-29 15:00	4	brak informacji
187	4	2012-01-29 13:00	2012-01-29 15:00	2	brak informacji
98	4	2012-02-03 08:00	2012-02-03 08:30	10	brak informacji
23	4	2012-02-03 08:00	2012-02-03 08:30	8	brak informacji
119	28	2012-02-05 09:30	2012-02-05 14:00	4	zeruje
23	28	2012-02-05 09:30	2012-02-05 14:00	2	zeruje
34	28	2012-02-05 09:30	2012-02-05 14:00	2	zeruje
39	28	2012-02-05 09:30	2012-02-05 14:00	2	zeruje
192	28	2012-02-05 09:30	2012-02-05 14:00	1	zeruje
218	28	2012-02-05 09:30	2012-02-05 14:00	1	zeruje
64	28	2012-02-05 09:30	2012-02-05 14:00	1	leci
98	28	2012-02-05 09:30	2012-02-05 14:00	1	leci
216	28	2012-02-05 09:30	2012-02-05 14:00	1	odpoczywa
17	28	2012-02-05 09:30	2012-02-05 14:00	3	brak informacji
187	28	2012-02-05 09:30	2012-02-05 14:00	2	brak informacji
188	28	2012-02-05 09:30	2012-02-05 14:00	2	brak informacji
152	27	2012-02-11 09:00	2012-02-11 10:30	1	zeruje
38	27	2012-02-11 09:00	2012-02-11 10:30	1	odpoczywa
45	27	2012-02-11 09:00	2012-02-11 10:30	1	odpoczywa
84	27	2012-02-11 09:00	2012-02-11 10:30	1	odpoczywa
17	6	2012-02-12 07:30	2012-02-12 13:00	1	leci
87	6	2012-02-12 07:30	2012-02-12 13:00	1	leci
128	6	2012-02-12 07:30	2012-02-12 13:00	1	leci
129	6	2012-02-12 07:30	2012-02-12 13:00	1150	plywa
37	6	2012-02-12 07:30	2012-02-12 13:00	500	plywa
55	6	2012-02-12 07:30	2012-02-12 13:00	350	plywa
101	6	2012-02-12 07:30	2012-02-12 13:00	300	plywa
107	6	2012-02-12 07:30	2012-02-12 13:00	200	plywa
131	6	2012-02-12 07:30	2012-02-12 13:00	40	plywa
117	6	2012-02-12 07:30	2012-02-12 13:00	3000	brak informacji
82	6	2012-02-12 07:30	2012-02-12 13:00	350	brak informacji
52	6	2012-02-12 07:30	2012-02-12 13:00	50	brak informacji
140	6	2012-02-12 07:30	2012-02-12 13:00	10	brak informacji
16	6	2012-02-12 07:30	2012-02-12 13:00	2	brak informacji
51	6	2012-02-12 07:30	2012-02-12 13:00	2	brak informacji
51	13	2012-02-12 10:00	2012-02-12 11:00	18	zeruje
110	13	2012-02-12 10:00	2012-02-12 11:00	17	zeruje
23	13	2012-02-12 10:00	2012-02-12 11:00	12	zeruje
210	13	2012-02-12 10:00	2012-02-12 11:00	12	zeruje
63	13	2012-02-12 10:00	2012-02-12 11:00	11	zeruje
69	13	2012-02-12 10:00	2012-02-12 11:00	9	zeruje
188	13	2012-02-12 10:00	2012-02-12 11:00	5	zeruje
76	13	2012-02-12 10:00	2012-02-12 11:00	4	zeruje
119	13	2012-02-12 10:00	2012-02-12 11:00	3	zeruje
180	13	2012-02-12 10:00	2012-02-12 11:00	3	zeruje
45	27	2012-03-04 11:00	2012-03-04 11:30	1	odpoczywa
140	30	2012-03-04 11:00	2012-03-04 15:00	1	zeruje
33	30	2012-03-04 11:00	2012-03-04 15:00	1	leci
82	30	2012-03-04 11:00	2012-03-04 15:00	1	leci
104	30	2012-03-04 11:00	2012-03-04 15:00	200	plywa
193	30	2012-03-04 11:00	2012-03-04 15:00	9	plywa
107	30	2012-03-04 11:00	2012-03-04 15:00	2	brak informacji
89	30	2012-03-11 07:00	2012-03-11 10:30	6	leci
52	30	2012-03-11 07:00	2012-03-11 10:30	4	leci
17	30	2012-03-11 07:00	2012-03-11 10:30	1	leci
195	30	2012-03-11 07:00	2012-03-11 10:30	103	leci
54	30	2012-03-11 07:00	2012-03-11 10:30	99	leci
59	30	2012-03-11 07:00	2012-03-11 10:30	98	leci
215	30	2012-03-11 07:00	2012-03-11 10:30	46	leci
31	30	2012-03-11 07:00	2012-03-11 10:30	18	leci
182	30	2012-03-11 07:00	2012-03-11 10:30	15	leci
181	30	2012-03-11 07:00	2012-03-11 10:30	12	leci
103	30	2012-03-11 07:00	2012-03-11 10:30	11	leci
64	30	2012-03-11 07:00	2012-03-11 10:30	10	leci
76	30	2012-03-11 07:00	2012-03-11 10:30	5	leci
104	30	2012-03-11 07:00	2012-03-11 10:30	2	leci
51	30	2012-03-11 07:00	2012-03-11 10:30	1	leci
124	30	2012-03-11 07:00	2012-03-11 10:30	1	leci
221	30	2012-03-11 07:00	2012-03-11 10:30	1	leci
221	19	2012-03-24 16:30	2012-03-24 17:30	19	zeruje
188	19	2012-03-24 16:30	2012-03-24 17:30	2	zeruje
92	19	2012-03-24 16:30	2012-03-24 17:30	4	leci
124	19	2012-03-24 16:30	2012-03-24 17:30	1	leci
19	19	2012-03-24 16:30	2012-03-24 17:30	1	zeruje
101	18	2012-03-25 11:00	2012-03-25 14:00	7	odpoczywa
2	18	2012-03-25 11:00	2012-03-25 14:00	6	odpoczywa
211	18	2012-03-25 11:00	2012-03-25 14:00	5	odpoczywa
127	18	2012-03-25 11:00	2012-03-25 14:00	4	odpoczywa
140	18	2012-03-25 11:00	2012-03-25 14:00	2	odpoczywa
89	18	2012-03-25 11:00	2012-03-25 14:00	30	zeruje
151	18	2012-03-25 11:00	2012-03-25 14:00	7	zeruje
221	18	2012-03-25 11:00	2012-03-25 14:00	20	leci
82	18	2012-03-25 11:00	2012-03-25 14:00	15	leci
7	18	2012-03-25 11:00	2012-03-25 14:00	12	leci
62	18	2012-03-25 11:00	2012-03-25 14:00	5	leci
103	18	2012-03-25 11:00	2012-03-25 14:00	4	leci
101	18	2012-03-25 11:00	2012-03-25 14:00	20	plywa
115	18	2012-03-25 11:00	2012-03-25 14:00	25	odpoczywa
215	18	2012-03-25 11:00	2012-03-25 14:00	2	odpoczywa
110	13	2012-04-01 08:00	2012-04-01 13:00	8	zeruje
192	13	2012-04-01 08:00	2012-04-01 13:00	8	zeruje
23	13	2012-04-01 08:00	2012-04-01 13:00	6	zeruje
218	13	2012-04-01 08:00	2012-04-01 13:00	6	zeruje
39	13	2012-04-01 08:00	2012-04-01 13:00	5	zeruje
51	13	2012-04-01 08:00	2012-04-01 13:00	5	zeruje
60	13	2012-04-01 08:00	2012-04-01 13:00	5	zeruje
76	13	2012-04-01 08:00	2012-04-01 13:00	5	zeruje
63	13	2012-04-01 08:00	2012-04-01 13:00	3	zeruje
119	13	2012-04-01 08:00	2012-04-01 13:00	3	zeruje
188	13	2012-04-01 08:00	2012-04-01 13:00	3	zeruje
210	13	2012-04-01 08:00	2012-04-01 13:00	3	zeruje
98	13	2012-04-01 08:00	2012-04-01 13:00	2	zeruje
166	13	2012-04-01 08:00	2012-04-01 13:00	2	zeruje
180	13	2012-04-01 08:00	2012-04-01 13:00	2	zeruje
151	13	2012-04-01 08:00	2012-04-01 13:00	1	zeruje
156	13	2012-04-01 08:00	2012-04-01 13:00	1	zeruje
195	13	2012-04-01 08:00	2012-04-01 13:00	8	odpoczywa
83	13	2012-04-01 08:00	2012-04-01 13:00	2	odpoczywa
182	13	2012-04-01 08:00	2012-04-01 13:00	1	odpoczywa
54	13	2012-04-01 08:00	2012-04-01 13:00	2	leci
221	13	2012-04-01 08:00	2012-04-01 13:00	1	leci
45	13	2012-04-01 08:00	2012-04-01 13:00	2	odpoczywa
161	13	2012-04-01 08:00	2012-04-01 13:00	1	odpoczywa
87	30	2012-04-21 10:30	2012-04-21 15:00	50	leci
20	30	2012-04-21 10:30	2012-04-21 15:00	5	leci
160	30	2012-04-21 10:30	2012-04-21 15:00	2	leci
19	30	2012-04-21 10:30	2012-04-21 15:00	1	leci
124	30	2012-04-21 10:30	2012-04-21 15:00	1	leci
43	30	2012-04-21 10:30	2012-04-21 15:00	3	brak informacji
54	30	2012-04-21 10:30	2012-04-21 15:00	1	brak informacji
81	30	2012-04-21 10:30	2012-04-21 15:00	1	brak informacji
191	30	2012-04-21 10:30	2012-04-21 15:00	1	brak informacji
24	28	2012-04-29 08:30	2012-04-29 12:00	9	zeruje
136	28	2012-04-29 08:30	2012-04-29 12:00	2	zeruje
105	28	2012-04-29 08:30	2012-04-29 12:00	1	zeruje
140	28	2012-04-29 08:30	2012-04-29 12:00	1	zeruje
177	28	2012-04-29 08:30	2012-04-29 12:00	1	zeruje
28	28	2012-04-29 08:30	2012-04-29 12:00	1	odpoczywa
146	28	2012-04-29 08:30	2012-04-29 12:00	1	odpoczywa
210	28	2012-04-29 08:30	2012-04-29 12:00	1	odpoczywa
21	28	2012-04-29 08:30	2012-04-29 12:00	1	leci
87	28	2012-04-29 08:30	2012-04-29 12:00	1	leci
125	28	2012-04-29 08:30	2012-04-29 12:00	1	leci
160	28	2012-04-29 08:30	2012-04-29 12:00	1	zeruje
30	28	2012-04-29 08:30	2012-04-29 12:00	2	plywa
153	28	2012-04-29 08:30	2012-04-29 12:00	2	plywa
94	28	2012-04-29 08:30	2012-04-29 12:00	1	odpoczywa
152	28	2012-04-29 08:30	2012-04-29 12:00	5	brak informacji
32	28	2012-04-29 08:30	2012-04-29 12:00	1	brak informacji
86	28	2012-04-29 08:30	2012-04-29 12:00	1	brak informacji
187	28	2012-04-29 08:30	2012-04-29 12:00	1	brak informacji
45	25	2012-04-29 11:00	2012-04-29 12:30	2	zeruje
143	25	2012-04-29 11:00	2012-04-29 12:30	1	zeruje
100	25	2012-04-29 11:00	2012-04-29 12:30	2	odpoczywa
124	25	2012-04-29 11:00	2012-04-29 12:30	2	leci
67	25	2012-04-29 11:00	2012-04-29 12:30	1	leci
73	25	2012-04-29 11:00	2012-04-29 12:30	1	leci
29	25	2012-04-29 11:00	2012-04-29 12:30	2	plywa
92	25	2012-04-29 11:00	2012-04-29 12:30	2	plywa
44	25	2012-04-29 11:00	2012-04-29 12:30	1	odpoczywa
221	25	2012-04-29 11:00	2012-04-29 12:30	2	gniazduje
221	30	2012-04-30 07:00	2012-04-30 15:00	32	leci
109	30	2012-04-30 07:00	2012-04-30 15:00	8	leci
118	30	2012-04-30 07:00	2012-04-30 15:00	2	leci
169	30	2012-04-30 07:00	2012-04-30 15:00	2	leci
187	30	2012-04-30 07:00	2012-04-30 15:00	2	leci
32	30	2012-04-30 07:00	2012-04-30 15:00	1	leci
87	30	2012-04-30 07:00	2012-04-30 15:00	51	leci
160	30	2012-04-30 07:00	2012-04-30 15:00	41	leci
42	30	2012-04-30 07:00	2012-04-30 15:00	6	leci
79	30	2012-04-30 07:00	2012-04-30 15:00	5	leci
19	30	2012-04-30 07:00	2012-04-30 15:00	2	leci
78	30	2012-04-30 07:00	2012-04-30 15:00	2	leci
124	30	2012-04-30 07:00	2012-04-30 15:00	2	leci
18	30	2012-04-30 07:00	2012-04-30 15:00	1	leci
125	30	2012-04-30 07:00	2012-04-30 15:00	1	leci
132	30	2012-04-30 07:00	2012-04-30 15:00	2	brak informacji
122	30	2012-04-30 07:00	2012-04-30 15:00	1	brak informacji
109	30	2012-05-01 10:00	2012-05-01 13:30	8	leci
131	30	2012-05-01 10:00	2012-05-01 13:30	2	leci
118	30	2012-05-01 10:00	2012-05-01 13:30	1	leci
87	30	2012-05-01 10:00	2012-05-01 13:30	18	leci
160	30	2012-05-01 10:00	2012-05-01 13:30	17	leci
79	30	2012-05-01 10:00	2012-05-01 13:30	7	leci
19	30	2012-05-01 10:00	2012-05-01 13:30	2	leci
42	30	2012-05-01 10:00	2012-05-01 13:30	1	leci
125	30	2012-05-01 10:00	2012-05-01 13:30	1	leci
172	30	2012-05-01 10:00	2012-05-01 13:30	1	leci
54	6	2012-05-02 06:00	2012-05-02 07:45	3	zeruje
24	6	2012-05-02 06:00	2012-05-02 07:45	2	zeruje
83	6	2012-05-02 06:00	2012-05-02 07:45	1	zeruje
122	6	2012-05-02 06:00	2012-05-02 07:45	1	zeruje
148	6	2012-05-02 06:00	2012-05-02 07:45	1	zeruje
145	6	2012-05-02 06:00	2012-05-02 07:45	4	odpoczywa
206	6	2012-05-02 06:00	2012-05-02 07:45	3	odpoczywa
81	6	2012-05-02 06:00	2012-05-02 07:45	2	odpoczywa
138	6	2012-05-02 06:00	2012-05-02 07:45	1	odpoczywa
211	6	2012-05-02 06:00	2012-05-02 07:45	5	leci
132	6	2012-05-02 06:00	2012-05-02 07:45	4	leci
52	6	2012-05-02 06:00	2012-05-02 07:45	3	leci
87	6	2012-05-02 06:00	2012-05-02 07:45	1	leci
109	6	2012-05-02 06:00	2012-05-02 07:45	1	leci
101	6	2012-05-02 06:00	2012-05-02 07:45	15	plywa
57	6	2012-05-02 06:00	2012-05-02 07:45	2	plywa
141	6	2012-05-02 06:00	2012-05-02 07:45	1	plywa
98	6	2012-05-02 06:00	2012-05-02 07:45	1	odpoczywa
199	6	2012-05-02 06:00	2012-05-02 07:45	3	leci
116	6	2012-05-02 06:00	2012-05-02 07:45	6	brak informacji
166	6	2012-05-02 06:00	2012-05-02 07:45	3	brak informacji
188	6	2012-05-02 06:00	2012-05-02 07:45	2	brak informacji
187	6	2012-05-02 06:00	2012-05-02 07:45	1	brak informacji
87	30	2012-05-03 10:30	2012-05-03 14:45	37	leci
221	30	2012-05-03 10:30	2012-05-03 14:45	27	leci
211	30	2012-05-03 10:30	2012-05-03 14:45	10	leci
124	30	2012-05-03 10:30	2012-05-03 14:45	8	leci
193	30	2012-05-03 10:30	2012-05-03 14:45	8	leci
19	30	2012-05-03 10:30	2012-05-03 14:45	5	leci
125	30	2012-05-03 10:30	2012-05-03 14:45	4	leci
35	30	2012-05-03 10:30	2012-05-03 14:45	2	leci
42	30	2012-05-03 10:30	2012-05-03 14:45	2	leci
160	30	2012-05-03 10:30	2012-05-03 14:45	2	leci
18	30	2012-05-03 10:30	2012-05-03 14:45	1	leci
20	30	2012-05-03 10:30	2012-05-03 14:45	1	leci
170	30	2012-05-03 10:30	2012-05-03 14:45	1	leci
209	30	2012-05-03 10:30	2012-05-03 14:45	1	leci
101	30	2012-05-03 10:30	2012-05-03 14:45	50	plywa
37	30	2012-05-03 10:30	2012-05-03 14:45	20	plywa
186	30	2012-05-03 10:30	2012-05-03 14:45	5	brak informacji
