id_gminy	id_powiatu	nazwa_gminy
2610022	2610	Blizyn
2610032	2610	Laczna
2610042	2610	Skarzysko Koscielne
2610011	2610	Skarzysko-Kamienna
2610053	2610	Suchedniow
2611022	2611	Brody
2611032	2611	Mirzec
2611042	2611	Pawlow
2611011	2611	Starachowice
2611053	2611	Wachock
2612012	2612	Bogoria
2612022	2612	Lubnice
2612032	2612	Olesnica
2612043	2612	Osiek
2612053	2612	Polaniec
2612062	2612	Rytwiany
2612073	2612	Staszow
2612082	2612	Szydlow
2613012	2613	Kluczewsko
2613022	2613	Krasocin
2613032	2613	Moskorzew
2613042	2613	Radkow
2613052	2613	Secemin
2613063	2613	Wloszczowa
2801032	2801	Bartoszyce
2801011	2801	Bartoszyce
2801043	2801	Bisztynek
2801052	2801	Gorowo Ilaweckie
2801021	2801	Gorowo Ilaweckie
2801063	2801	Sepopol
2802022	2802	Braniewo
2802011	2802	Braniewo
2802033	2802	Frombork
2802042	2802	Lelkowo
2802053	2802	Pieniezno
2802062	2802	Ploskinia
2802072	2802	Wilczeta
2803022	2803	Dzialdowo
2803011	2803	Dzialdowo
2803032	2803	Ilowo-Osada
2803043	2803	Lidzbark
2803052	2803	Plosnica
2803062	2803	Rybno
2861011	2861	Elblag
2804012	2804	Elblag
2804022	2804	Godkowo
2804032	2804	Gronowo Elblaskie
2804042	2804	Markusy
2804052	2804	Milejewo
2804063	2804	Mlynary
2804073	2804	Paslek
2804082	2804	Rychliki
2804093	2804	Tolkmicko
2805022	2805	Elk
2805011	2805	Elk
2805032	2805	Kalinowo
2805042	2805	Prostki
2805052	2805	Stare Juchy
2806042	2806	Gizycko
2806011	2806	Gizycko
2806052	2806	Kruklanki
2806062	2806	Milki
2806083	2806	Ryn
2806102	2806	Wydminy
2818012	2818	Banie Mazurskie
2818022	2818	Dubeninki
2818033	2818	Goldap
2807032	2807	Ilawa
2807011	2807	Ilawa
2807043	2807	Kisielice
2807052	2807	Lubawa
2807021	2807	Lubawa
2807063	2807	Susz
2807073	2807	Zalewo
2808022	2808	Barciany
2808032	2808	Ketrzyn
2808011	2808	Ketrzyn
2808043	2808	Korsze
2808053	2808	Reszel
2808062	2808	Srokowo
2809022	2809	Kiwity
2809032	2809	Lidzbark Warminski
2809011	2809	Lidzbark Warminski
2809042	2809	Lubomino
2809053	2809	Orneta
2810023	2810	Mikolajki
2810032	2810	Mragowo
2810011	2810	Mragowo
2810042	2810	Piecki
2810052	2810	Sorkwity
2811012	2811	Janowiec Koscielny
2811022	2811	Janowo
2811032	2811	Kozlowo
2811043	2811	Nidzica
2812022	2812	Biskupiec
2812032	2812	Grodziczno
2812042	2812	Kurzetnik
2812052	2812	Nowe Miasto Lubawskie
2812011	2812	Nowe Miasto Lubawskie
2813032	2813	Kowale Oleckie
2813043	2813	Olecko
2813052	2813	Swietajno
2813062	2813	Wieliczki
2862011	2862	Olsztyn
2814013	2814	Barczewo
2814023	2814	Biskupiec
2814033	2814	Dobre Miasto
2814042	2814	Dywity
2814052	2814	Gietrzwald
2814063	2814	Jeziorany
2814072	2814	Jonkowo
2814082	2814	Kolno
2814093	2814	Olsztynek
2814102	2814	Purda
2814112	2814	Stawiguda
2814122	2814	Swiatki
2815022	2815	Dabrowno
2815032	2815	Grunwald
2815042	2815	Lukta
2815052	2815	Maldyty
2815063	2815	Milakowo
2815073	2815	Milomlyn
2815083	2815	Morag
2815092	2815	Ostroda
2815011	2815	Ostroda
2816013	2816	Biala Piska
2816023	2816	Orzysz
2816033	2816	Pisz
2816043	2816	Ruciane-Nida
2817022	2817	Dzwierzuty
2817032	2817	Jedwabno
2817043	2817	Pasym
2817052	2817	Rozogi
2817062	2817	Szczytno
2817011	2817	Szczytno
2817072	2817	Swietajno
2817082	2817	Wielbark
2819012	2819	Budry
2819022	2819	Pozezdrze
2819033	2819	Wegorzewo
3001022	3001	Budzyn
3001032	3001	Chodziez
3001011	3001	Chodziez
3001043	3001	Margonin
3001053	3001	Szamocin
3002022	3002	Czarnkow
3002011	3002	Czarnkow
3002032	3002	Drawsko
3002043	3002	Krzyz Wielkopolski
3002052	3002	Lubasz
3002062	3002	Polajewo
3002073	3002	Trzcianka
3002083	3002	Wielen
3003023	3003	Czerniejewo
3003032	3003	Gniezno
3003011	3003	Gniezno
3003042	3003	Kiszkowo
3003053	3003	Klecko
3003062	3003	Lubowo
3003072	3003	Mieleszyn
3003082	3003	Niechanowo
3003093	3003	Trzemeszno
3003103	3003	Witkowo
3004013	3004	Borek Wielkopolski
3004023	3004	Gostyn
3004033	3004	Krobia
3004042	3004	Pepowo
3004052	3004	Piaski
3004063	3004	Pogorzela
3004073	3004	Poniec
3005012	3005	Granowo
3005023	3005	Grodzisk Wielkopolski
3005032	3005	Kamieniec
3005043	3005	Rakoniewice
3005053	3005	Wielichowo
3006012	3006	Jaraczewo
3006023	3006	Jarocin
3006032	3006	Kotlin
3006043	3006	Zerkow
3007012	3007	Blizanow
3007022	3007	Brzeziny
3007032	3007	Cekow-Kolonia
3007042	3007	Godziesze Wielkie
3007052	3007	Kozminek
3007062	3007	Liskow
3007072	3007	Mycielin
3007082	3007	Opatowek
3007093	3007	Stawiszyn
3007102	3007	Szczytniki
3007112	3007	Zelazkow
3061011	3061	Kalisz
3008012	3008	Baranow
3008022	3008	Bralin
3008033	3008	Kepno
3008042	3008	Leka Opatowska
3008052	3008	Perzow
3008062	3008	Rychtal
3008072	3008	Trzcinica
3009022	3009	Babiak
3009032	3009	Chodow
3009043	3009	Dabie
3009052	3009	Grzegorzew
3009063	3009	Klodawa
3009072	3009	Kolo
3009011	3009	Kolo
3009082	3009	Koscielec
3009092	3009	Olszowka
3009102	3009	Osiek Maly
3009113	3009	Przedecz
3062011	3062	Konin
3010013	3010	Golina
3010022	3010	Grodziec
3010032	3010	Kazimierz Biskupi
3010043	3010	Kleczew
3010052	3010	Kramsk
3010062	3010	Krzymow
3010073	3010	Rychwal
3010082	3010	Rzgow
3010092	3010	Skulsk
3010103	3010	Sompolno
3010112	3010	Stare Miasto
3010123	3010	Slesin
3010132	3010	Wierzbinek
3010142	3010	Wilczyn
3011023	3011	Czempin
3011032	3011	Koscian
3011043	3011	Krzywin
3011053	3011	Smigiel
3012023	3012	Kobylin
3012033	3012	Kozmin Wielkopolski
3012043	3012	Krotoszyn
3012052	3012	Rozdrazew
3012011	3012	Sulmierzyce
3012063	3012	Zduny
3013012	3013	Krzemieniewo
3013022	3013	Lipno
3013033	3013	Osieczna
3013043	3013	Rydzyna
3013052	3013	Swieciechowa
3013062	3013	Wijewo
3013072	3013	Wloszakowice
3063011	3063	Leszno
3014012	3014	Chrzypsko Wielkie
3014022	3014	Kwilcz
3014033	3014	Miedzychod
3014043	3014	Sierakow
3015012	3015	Kuslin
3015023	3015	Lwowek
3015032	3015	Miedzichowo
3015043	3015	Nowy Tomysl
3015053	3015	Opalenica
3015063	3015	Zbaszyn
3016013	3016	Oborniki
3016023	3016	Rogozno
3016032	3016	Ryczywol
3017023	3017	Nowe Skalmierzyce
3017033	3017	Odolanow
3017042	3017	Ostrow Wielkopolski
3017011	3017	Ostrow Wielkopolski
3017052	3017	Przygodzice
3017063	3017	Raszkow
3017072	3017	Sieroszewice
3017082	3017	Sosnie
3018012	3018	Czajkow
3018022	3018	Doruchow
3018033	3018	Grabow nad Prosna
3018042	3018	Kobyla Gora
3018052	3018	Kraszewice
3018063	3018	Mikstat
3018073	3018	Ostrzeszow
3019022	3019	Bialosliwie
3019032	3019	Kaczory
3019043	3019	Lobzenica
3019052	3019	Miasteczko Krajenskie
3019011	3019	Pila
3019062	3019	Szydlowo
3019073	3019	Ujscie
3019083	3019	Wyrzysk
3019093	3019	Wysoka
3020012	3020	Chocz
3020022	3020	Czermin
3020032	3020	Dobrzyca
3020042	3020	Gizalki
3020052	3020	Goluchow
3020063	3020	Pleszew
3064011	3064	Poznan
3021033	3021	Buk
3021042	3021	Czerwonak
3021052	3021	Dopiewo
3021062	3021	Kleszczewo
3021072	3021	Komorniki
3021083	3021	Kostrzyn
3021093	3021	Kornik
3021011	3021	Lubon
3021103	3021	Mosina
3021113	3021	Murowana Goslina
3021123	3021	Pobiedziska
3021021	3021	Puszczykowo
3021132	3021	Rokietnica
3021143	3021	Steszew
3021152	3021	Suchy Las
3021163	3021	Swarzedz
3021172	3021	Tarnowo Podgorne
3022013	3022	Bojanowo
3022023	3022	Jutrosin
3022033	3022	Miejska Gorka
3022042	3022	Pakoslaw
3022053	3022	Rawicz
3023022	3023	Ladek
3023032	3023	Orchowo
3023042	3023	Ostrowite
3023052	3023	Powidz
3023062	3023	Slupca
3023011	3023	Slupca
3023072	3023	Strzalkowo
3023083	3023	Zagorow
3024022	3024	Duszniki
3024032	3024	Kazmierz
3024042	3024	Obrzycko
3024011	3024	Obrzycko
3024053	3024	Ostrorog
3024063	3024	Pniewy
3024073	3024	Szamotuly
3024083	3024	Wronki
3025012	3025	Dominowo
3025022	3025	Krzykosy
3025032	3025	Nowe Miasto nad Warta
3025043	3025	Sroda Wielkopolska
3025052	3025	Zaniemysl
3026012	3026	Brodnica
3026023	3026	Dolsk
3026033	3026	Ksiaz Wielkopolski
3026043	3026	Srem
3027022	3027	Brudzew
3027033	3027	Dobra
3027042	3027	Kaweczyn
3027052	3027	Malanow
3027062	3027	Przykona
3027073	3027	Tuliszkow
3027082	3027	Turek
3027092	3027	Wladyslawow
3028022	3028	Damaslawek
3028033	3028	Golancz
3028042	3028	Miescisko
3028053	3028	Skoki
3028062	3028	Wapno
3028072	3028	Wagrowiec
3028011	3028	Wagrowiec
3029012	3029	Przemet
3029022	3029	Siedlec
3029033	3029	Wolsztyn
3030012	3030	Kolaczkowo
3030023	3030	Miloslaw
3030033	3030	Nekla
3030043	3030	Pyzdry
3030053	3030	Wrzesnia
3031023	3031	Jastrowie
3031033	3031	Krajenka
3031042	3031	Lipka
3031053	3031	Okonek
3031062	3031	Tarnowka
3031072	3031	Zakrzewo
3031082	3031	Zlotow
3031011	3031	Zlotow
3201022	3201	Bialogard
3201011	3201	Bialogard
3201033	3201	Karlino
3201043	3201	Tychowo
3202012	3202	Bierzwnik
3202023	3202	Choszczno
3202033	3202	Drawno
3202042	3202	Krzecin
3202053	3202	Pelczyce
3202063	3202	Recz
3203013	3203	Czaplinek
3203023	3203	Drawsko Pomorskie
3203033	3203	Kalisz Pomorski
3203042	3203	Ostrowice
3203052	3203	Wierzchowo
3203063	3203	Zlocieniec
3204023	3204	Goleniow
3204033	3204	Maszewo
3204043	3204	Nowogard
3204052	3204	Osina
3204062	3204	Przybiernow
3204072	3204	Stepnica
3205012	3205	Brojce
3205023	3205	Gryfice
3205032	3205	Karnice
3205043	3205	Ploty
3205072	3205	Rewal
3205083	3205	Trzebiatow
3206012	3206	Banie
3206023	3206	Cedynia
3206033	3206	Chojna
3206043	3206	Gryfino
3206053	3206	Mieszkowice
3206063	3206	Moryn
3206072	3206	Stare Czarnowo
3206083	3206	Trzcinsko-Zdroj
3206092	3206	Widuchowa
3207013	3207	Dziwnow
3207023	3207	Golczewo
3207033	3207	Kamien Pomorski
3207043	3207	Miedzyzdroje
3207052	3207	Swierzno
3207063	3207	Wolin
3208022	3208	Dygowo
3208032	3208	Goscino
3208042	3208	Kolobrzeg
3208011	3208	Kolobrzeg
3208052	3208	Ryman
3208062	3208	Siemysl
3208072	3208	Ustronie Morskie
3261011	3261	Koszalin
3209012	3209	Bedzino
3209022	3209	Biesiekierz
3209033	3209	Bobolice
3209042	3209	Manowo
3209052	3209	Mielno
3209063	3209	Polanow
3209073	3209	Sianow
3209082	3209	Swieszyno
3218013	3218	Dobra
3218023	3218	Lobez
3218032	3218	Radowo Male
3218043	3218	Resko
3218053	3218	Wegorzyno
3210013	3210	Barlinek
3210022	3210	Boleszkowice
3210033	3210	Debno
3210043	3210	Mysliborz
3210052	3210	Nowogrodek Pomorski
3211012	3211	Dobra (Szczecinska)
3211022	3211	Kolbaskowo
3211033	3211	Nowe Warpno
3211043	3211	Police
3212012	3212	Bielice
3212022	3212	Kozielice
3212033	3212	Lipiany
3212042	3212	Przelewice
3212053	3212	Pyrzyce
3212062	3212	Warnice
3213032	3213	Darlowo
3213011	3213	Darlowo
3213042	3213	Malechowo
3213052	3213	Postomino
3213062	3213	Slawno
3213021	3213	Slawno
3214023	3214	Chociwel
3214033	3214	Dobrzany
3214042	3214	Dolice
3214053	3214	Insko
3214062	3214	Kobylanka
3214082	3214	Marianowo
3214092	3214	Stara Dabrowa
3214102	3214	Stargard Szczecinski
3214011	3214	Stargard Szczecinski
3214113	3214	Suchan
3215023	3215	Barwice
3215033	3215	Bialy Bor
3215043	3215	Borne Sulinowo
3215052	3215	Grzmiaca
3215062	3215	Szczecinek
3215011	3215	Szczecinek
3262011	3262	Szczecin
3216022	3216	Brzezno
3216033	3216	Polczyn-Zdroj
3216042	3216	Rabino
3216052	3216	Slawoborze
3216062	3216	Swidwin
3216011	3216	Swidwin
3263011	3263	Swinoujscie
3217023	3217	Czlopa
3217033	3217	Miroslawiec
3217043	3217	Tuczno
3217052	3217	Walcz
3217011	3217	Walcz
